motif_id	cisbp_tf_id	archive_motif_id	tf_status	tf_name	source_file	alternative_count	alternatives	status
M00863_2.00	T185759_3.10	M00863_3.10	I	FOXP3	TF_Information_all_motifs_plus.txt	3	T185766_3.10;T185769_3.10;T185772_3.10	AMBIGUOUS
M00864_2.00	T185759_3.10	M00864_3.10	I	FOXP3	TF_Information_all_motifs_plus.txt	6	T185766_3.10;T185769_3.10;T185772_3.10;T185775_3.10;T185788_3.10;T185801_3.10	AMBIGUOUS
M00865_2.00	T185767_3.10	M00865_3.10	I	FOXO3	TF_Information_all_motifs_plus.txt	3	T185776_3.10;T185792_3.10;T185802_3.10	AMBIGUOUS
M00866_2.00	T185767_3.10	M00866_3.10	I	FOXO3	TF_Information_all_motifs_plus.txt	3	T185776_3.10;T185792_3.10;T185802_3.10	AMBIGUOUS
M00867_2.00	T185781_3.10	M00867_3.10	I	FOXD4	TF_Information_all_motifs.txt	20	T185793_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185761_3.10;T185763_3.10;T185766_3.10;T185773_3.10;T185775_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M00868_2.00	T185767_3.10	M00868_3.10	I	FOXO3	TF_Information_all_motifs_plus.txt	4	T185772_3.10;T185776_3.10;T185792_3.10;T185802_3.10	AMBIGUOUS
M00869_2.00	T185767_3.10	M00869_3.10	I	FOXO3	TF_Information_all_motifs_plus.txt	4	T185772_3.10;T185776_3.10;T185792_3.10;T185802_3.10	AMBIGUOUS
M00870_2.00	T192722_3.10	M00870_3.10	I	GATA1	TF_Information_all_motifs_plus.txt	5	T192724_3.10;T192725_3.10;T192726_3.10;T192727_3.10;T192730_3.10	AMBIGUOUS
M00871_2.00	T209919_3.10	M00871_3.10	I	NKX2-6	TF_Information_all_motifs.txt	6	T209815_3.10;T209828_3.10;T209829_3.10;T209846_3.10;T209847_3.10;T209925_3.10	AMBIGUOUS
M00874_2.00	T238188_3.10	M00874_3.10	I	POU2F2	TF_Information_all_motifs_plus.txt	1	T238192_3.10	AMBIGUOUS
M00875_2.00	T238197_3.10	M00875_3.10	I	POU3F1	TF_Information_all_motifs_plus.txt	0		OK
M00876_2.00	T244078_3.10	M00876_3.10	I	IRF1	TF_Information_all_motifs_plus.txt	1	T244083_3.10	AMBIGUOUS
M00877_2.00	T260168_3.10	M00877_3.10	I	MECP2	TF_Information_all_motifs_plus.txt	0		OK
M00878_2.00	T269576_3.10	M00878_3.10	I	MYBL2	TF_Information_all_motifs_plus.txt	0		OK
M00879_2.00	T269585_3.10	M00879_3.10	I	MYPOP	TF_Information_all_motifs_plus.txt	0		OK
M00881_2.00	T303218_3.10	M00881_3.10	I	NR4A3	TF_Information_all_motifs.txt	20	T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303228_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303236_3.10;T303237_3.10;T303240_3.10	AMBIGUOUS
M00882_2.00	T303218_3.10	M00882_3.10	I	NR4A3	TF_Information_all_motifs.txt	20	T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303225_3.10;T303226_3.10;T303227_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303234_3.10;T303236_3.10;T303237_3.10;T303240_3.10	AMBIGUOUS
M00883_2.00	T303218_3.10	M00883_3.10	I	NR4A3	TF_Information_all_motifs.txt	20	T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303225_3.10;T303226_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303236_3.10;T303237_3.10;T303240_3.10;T303242_3.10;T303243_3.10;T303244_3.10	AMBIGUOUS
M00884_2.00	T303224_3.10	M00884_3.10	I	NR1H2	TF_Information_all_motifs.txt	16	T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303219_3.10;T303225_3.10;T303228_3.10;T303231_3.10;T303237_3.10;T303240_3.10;T303241_3.10;T303243_3.10;T303244_3.10;T303245_3.10;T303248_3.10;T303249_3.10	AMBIGUOUS
M00885_2.00	T303212_3.10	M00885_3.10	I	HNF4A	TF_Information_all_motifs_plus.txt	2	T303215_3.10;T303238_3.10	AMBIGUOUS
M00887_2.00	T303208_3.10	M00887_3.10	I	RORA	TF_Information_all_motifs_plus.txt	15	T303209_3.10;T303217_3.10;T303220_3.10;T303225_3.10;T303227_3.10;T303229_3.10;T303231_3.10;T303237_3.10;T303240_3.10;T303243_3.10;T303244_3.10;T303245_3.10;T303246_3.10;T303249_3.10;T303250_3.10	AMBIGUOUS
M00888_2.00	T303211_3.10	M00888_3.10	I	ESR1	TF_Information_all_motifs_plus.txt	4	T303219_3.10;T303228_3.10;T303241_3.10;T303248_3.10	AMBIGUOUS
M00889_2.00	T303218_3.10	M00889_3.10	I	NR4A3	TF_Information_all_motifs.txt	14	T303208_3.10;T303214_3.10;T303220_3.10;T303221_3.10;T303229_3.10;T303231_3.10;T303236_3.10;T303237_3.10;T303240_3.10;T303243_3.10;T303245_3.10;T303246_3.10;T303249_3.10;T303250_3.10	AMBIGUOUS
M00890_2.00	T303218_3.10	M00890_3.10	I	NR4A3	TF_Information_all_motifs.txt	20	T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303227_3.10;T303228_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303234_3.10	AMBIGUOUS
M00891_2.00	T303218_3.10	M00891_3.10	I	NR4A3	TF_Information_all_motifs.txt	20	T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303227_3.10;T303228_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303234_3.10	AMBIGUOUS
M00892_2.00	T303210_3.10	M00892_3.10	I	PGR	TF_Information_all_motifs_plus.txt	3	T303216_3.10;T303235_3.10;T303239_3.10	AMBIGUOUS
M00893_2.00	T303218_3.10	M00893_3.10	I	NR4A3	TF_Information_all_motifs.txt	20	T303224_3.10;T303206_3.10;T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303212_3.10;T303214_3.10;T303217_3.10;T303220_3.10;T303221_3.10;T303222_3.10;T303223_3.10;T303225_3.10;T303226_3.10;T303228_3.10;T303229_3.10;T303231_3.10;T303233_3.10;T303234_3.10	AMBIGUOUS
M00894_2.00	T318250_3.10	M00894_3.10	I	RFX5	TF_Information_all_motifs_plus.txt	1	T318251_3.10	AMBIGUOUS
M00895_2.00	T321711_3.10	M00895_3.10	I	GMEB2	TF_Information_all_motifs_plus.txt	1	T321714_3.10	AMBIGUOUS
M00897_2.00	T328080_3.10	M00897_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M00898_2.00	T328080_3.10	M00898_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M00899_2.00	T328080_3.10	M00899_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M00900_2.00	T328080_3.10	M00900_3.10	I	SOX1	TF_Information_all_motifs.txt	19	T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328063_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M00901_2.00	T339886_3.10	M00901_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	3	T339889_3.10;T339890_3.10;T339892_3.10	AMBIGUOUS
M00902_2.00	T339886_3.10	M00902_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	4	T339889_3.10;T339890_3.10;T339892_3.10;T339898_3.10	AMBIGUOUS
M00903_2.00	T339899_3.10	M00903_3.10	I	TBX10	TF_Information.txt	1	T339900_3.10	AMBIGUOUS
M00904_2.00	T339886_3.10	M00904_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	5	T339889_3.10;T339890_3.10;T339892_3.10;T339896_3.10;T339898_3.10	AMBIGUOUS
M00905_2.00	T339886_3.10	M00905_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	3	T339889_3.10;T339890_3.10;T339892_3.10	AMBIGUOUS
M00906_2.00	T339886_3.10	M00906_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	4	T339887_3.10;T339888_3.10;T339890_3.10;T339898_3.10	AMBIGUOUS
M00907_2.00	T185766_3.10	M00907_3.10	D	FOXP1	TF_Information.txt	6	T185759_3.10;T185769_3.10;T185772_3.10;T185775_3.10;T185788_3.10;T185801_3.10	AMBIGUOUS
M00908_2.00	T185766_3.10	M00908_3.10	D	FOXP1	TF_Information.txt	6	T185759_3.10;T185769_3.10;T185772_3.10;T185775_3.10;T185788_3.10;T185801_3.10	AMBIGUOUS
M00909_2.00	T185766_3.10	M00909_3.10	D	FOXP1	TF_Information.txt	0		OK
M00910_2.00	T185766_3.10	M00910_3.10	D	FOXP1	TF_Information.txt	0		OK
M00940_2.00	T240228_3.10	M00940_3.10	I	HSF1	TF_Information_all_motifs_plus.txt	0		OK
M01009_2.00	T034282_3.10	M01009_3.10	D	MAX	TF_Information.txt	0		OK
M01021_2.00	T017391_3.10	M01021_3.10	D	SETBP1	TF_Information.txt	4	T017387_3.10;T017388_3.10;T017389_3.10;T017390_3.10	AMBIGUOUS
M01022_2.00	T160931_3.10	M01022_3.10	D	MBNL2	TF_Information.txt	0		OK
M01023_2.00	T321710_3.10	M01023_3.10	D	SP140	TF_Information.txt	1	T321716_3.10	AMBIGUOUS
M01024_2.00	T350235_3.10	M01024_3.10	D	TCF20	TF_Information.txt	0		OK
M01025_2.00	T350265_3.10	M01025_3.10	D	PHF21A	TF_Information.txt	0		OK
M01026_2.00	T350271_3.10	M01026_3.10	D	GLYR1	TF_Information.txt	0		OK
M01027_2.00	T350277_3.10	M01027_3.10	D	PURB	TF_Information.txt	0		OK
M01028_2.00	T350282_3.10	M01028_3.10	D	AHCTF1	TF_Information.txt	0		OK
M01057_2.00	T350249_3.10	M01057_3.10	D	PHF1	TF_Information.txt	0		OK
M01058_2.00	T350273_3.10	M01058_3.10	D	MTF2	TF_Information.txt	0		OK
M01073_2.00	T094871_3.10	M01073_3.10	D	BCL11A	TF_Information.txt	0		OK
M01074_2.00	T094871_3.10	M01074_3.10	D	BCL11A	TF_Information.txt	0		OK
M01075_2.00	T094871_3.10	M01075_3.10	D	BCL11A	TF_Information.txt	1	T094903_3.10	AMBIGUOUS
M01076_2.00	T094903_3.10	M01076_3.10	D	BCL11B	TF_Information.txt	1	T094871_3.10	AMBIGUOUS
M01077_2.00	T094903_3.10	M01077_3.10	D	BCL11B	TF_Information.txt	0		OK
M01078_2.00	T094903_3.10	M01078_3.10	D	BCL11B	TF_Information.txt	0		OK
M01079_2.00	T059769_3.10	M01079_3.10	I	CEBPD	TF_Information_all_motifs_plus.txt	0		OK
M01080_2.00	T059769_3.10	M01080_3.10	I	CEBPD	TF_Information_all_motifs_plus.txt	0		OK
M01081_2.00	T059724_3.10	M01081_3.10	I	CREM	TF_Information_all_motifs_plus.txt	2	T059734_3.10;T059735_3.10	AMBIGUOUS
M01082_2.00	T059724_3.10	M01082_3.10	I	CREM	TF_Information_all_motifs_plus.txt	2	T059734_3.10;T059735_3.10	AMBIGUOUS
M01083_2.00	T059723_3.10	M01083_3.10	I	CEBPE	TF_Information_all_motifs_plus.txt	2	T059757_3.10;T059770_3.10	AMBIGUOUS
M01084_2.00	T059723_3.10	M01084_3.10	I	CEBPE	TF_Information_all_motifs_plus.txt	2	T059757_3.10;T059770_3.10	AMBIGUOUS
M01085_2.00	T059741_3.10	M01085_3.10	I	JUND	TF_Information_all_motifs_plus.txt	2	T059756_3.10;T059760_3.10	AMBIGUOUS
M01086_2.00	T059746_3.10	M01086_3.10	I	CEBPG	TF_Information_all_motifs_plus.txt	0		OK
M01087_2.00	T059746_3.10	M01087_3.10	I	CEBPG	TF_Information_all_motifs_plus.txt	0		OK
M01088_2.00	T059723_3.10	M01088_3.10	I	CEBPE	TF_Information_all_motifs_plus.txt	2	T059757_3.10;T059770_3.10	AMBIGUOUS
M01089_2.00	T059723_3.10	M01089_3.10	I	CEBPE	TF_Information_all_motifs_plus.txt	2	T059757_3.10;T059770_3.10	AMBIGUOUS
M01090_2.00	T059741_3.10	M01090_3.10	I	JUND	TF_Information_all_motifs_plus.txt	2	T059756_3.10;T059760_3.10	AMBIGUOUS
M01091_2.00	T059741_3.10	M01091_3.10	I	JUND	TF_Information_all_motifs_plus.txt	2	T059756_3.10;T059760_3.10	AMBIGUOUS
M01097_2.00	T185783_3.10	M01097_3.10	D	FOXN2	TF_Information.txt	1	T185760_3.10	AMBIGUOUS
M01098_2.00	T185786_3.10	M01098_3.10	D	FOXR1	TF_Information.txt	0		OK
M01099_2.00	T185765_3.10	M01099_3.10	I	FOXM1	TF_Information_all_motifs_plus.txt	0		OK
M01100_2.00	T185774_3.10	M01100_3.10	I	FOXN4	TF_Information_all_motifs.txt	1	T185764_3.10	AMBIGUOUS
M01101_2.00	T185774_3.10	M01101_3.10	I	FOXN4	TF_Information.txt	1	T185764_3.10	AMBIGUOUS
M01102_2.00	T185774_3.10	M01102_3.10	I	FOXN4	TF_Information_all_motifs.txt	1	T185764_3.10	AMBIGUOUS
M01103_2.00	T185760_3.10	M01103_3.10	I	FOXN3	TF_Information_all_motifs_plus.txt	1	T185783_3.10	AMBIGUOUS
M01106_2.00	T185760_3.10	M01106_3.10	I	FOXN3	TF_Information_all_motifs_plus.txt	1	T185783_3.10	AMBIGUOUS
M01108_2.00	T185760_3.10	M01108_3.10	I	FOXN3	TF_Information_all_motifs_plus.txt	1	T185783_3.10	AMBIGUOUS
M01112_2.00	T094799_3.10	M01112_3.10	I	GLI2	TF_Information_all_motifs_plus.txt	1	T094846_3.10	AMBIGUOUS
M01113_2.00	T094799_3.10	M01113_3.10	I	GLI2	TF_Information_all_motifs_plus.txt	2	T094846_3.10;T094851_3.10	AMBIGUOUS
M01114_2.00	T094799_3.10	M01114_3.10	I	GLI2	TF_Information_all_motifs_plus.txt	2	T094846_3.10;T094851_3.10	AMBIGUOUS
M01116_2.00	T328063_3.10	M01116_3.10	D	SOX4	TF_Information.txt	19	T328080_3.10;T328054_3.10;T328055_3.10;T328059_3.10;T328061_3.10;T328064_3.10;T328065_3.10;T328066_3.10;T328067_3.10;T328068_3.10;T328071_3.10;T328074_3.10;T328075_3.10;T328076_3.10;T328077_3.10;T328078_3.10;T328079_3.10;T328081_3.10;T328082_3.10	AMBIGUOUS
M01118_2.00	T339885_3.10	M01118_3.10	I	TBX21	TF_Information_all_motifs_plus.txt	2	T339893_3.10;T339896_3.10	AMBIGUOUS
M01119_2.00	T339886_3.10	M01119_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	3	T339889_3.10;T339890_3.10;T339892_3.10	AMBIGUOUS
M01120_2.00	T339886_3.10	M01120_3.10	I	TBX5	TF_Information_all_motifs_plus.txt	3	T339889_3.10;T339890_3.10;T339892_3.10	AMBIGUOUS
M01154_2.00	T209783_3.10	M01154_3.10	I	MEIS3	TF_Information_all_motifs_plus.txt	0		OK
M01177_2.00	T345291_3.10	M01177_3.10	I	LIN54	TF_Information_all_motifs.txt	0		OK
M01193_2.00	T017387_3.10	M01193_3.10	I	SRCAP	TF_Information_all_motifs.txt	4	T017388_3.10;T017389_3.10;T017390_3.10;T017391_3.10	AMBIGUOUS
M01194_2.00	T017387_3.10	M01194_3.10	I	SRCAP	TF_Information.txt	4	T017388_3.10;T017389_3.10;T017390_3.10;T017391_3.10	AMBIGUOUS
M01195_2.00	T017387_3.10	M01195_3.10	I	SRCAP	TF_Information_all_motifs.txt	4	T017388_3.10;T017389_3.10;T017390_3.10;T017391_3.10	AMBIGUOUS
M01196_2.00	T017387_3.10	M01196_3.10	I	SRCAP	TF_Information_all_motifs.txt	4	T017388_3.10;T017389_3.10;T017390_3.10;T017391_3.10	AMBIGUOUS
M01197_2.00	T017387_3.10	M01197_3.10	I	SRCAP	TF_Information_all_motifs.txt	4	T017388_3.10;T017389_3.10;T017390_3.10;T017391_3.10	AMBIGUOUS
M01198_2.00	T017387_3.10	M01198_3.10	I	SRCAP	TF_Information_all_motifs.txt	4	T017388_3.10;T017389_3.10;T017390_3.10;T017391_3.10	AMBIGUOUS
M01203_2.00	T034271_3.10	M01203_3.10	D	SOHLH2	TF_Information.txt	1	T034348_3.10	AMBIGUOUS
M01204_2.00	T034260_3.10	M01204_3.10	I	MLX	TF_Information_all_motifs_plus.txt	0		OK
M01221_2.00	T055569_3.10	M01221_3.10	I	POGK	TF_Information_all_motifs_plus.txt	0		OK
M01232_2.00	T059719_3.10	M01232_3.10	I	NFE2L3	TF_Information_all_motifs_plus.txt	3	T059722_3.10;T059732_3.10;T059736_3.10	AMBIGUOUS
M01233_2.00	T059762_3.10	M01233_3.10	I	CREB3L2	TF_Information_all_motifs.txt	2	T059744_3.10;T059749_3.10	AMBIGUOUS
M01237_2.00	T059731_3.10	M01237_3.10	I	ATF2	TF_Information_all_motifs_plus.txt	0		OK
M01255_2.00	T076454_3.10	M01255_3.10	D	ZSCAN29	TF_Information.txt	0		OK
M01261_2.00	T094897_3.10	M01261_3.10	D	PLAGL2	TF_Information.txt	0		OK
M01262_2.00	T094931_3.10	M01262_3.10	D	VEZF1	TF_Information.txt	0		OK
M01263_2.00	T095293_3.10	M01263_3.10	D	ZBTB44	TF_Information.txt	0		OK
M01264_2.00	T094954_3.10	M01264_3.10	I	OSR1	TF_Information_all_motifs_plus.txt	1	T095029_3.10	AMBIGUOUS
M01293_2.00	T161471_3.10	M01293_3.10	D	CENPBD1	TF_Information.txt	0		OK
M01294_2.00	T161475_3.10	M01294_3.10	D	TIGD1	TF_Information.txt	0		OK
M01295_2.00	T161468_3.10	M01295_3.10	I	TIGD6	TF_Information.txt	0		OK
M01296_2.00	T161473_3.10	M01296_3.10	I	TIGD2	TF_Information.txt	1	T161474_3.10	AMBIGUOUS
M01297_2.00	T164565_3.10	M01297_3.10	I	YBX2	TF_Information_all_motifs.txt	2	T164566_3.10;T164567_3.10	AMBIGUOUS
M01300_2.00	T167987_3.10	M01300_3.10	D	CXXC5	TF_Information.txt	2	T167986_3.10;T167989_3.10	AMBIGUOUS
M01301_2.00	T169050_3.10	M01301_3.10	I	DMRTB1	TF_Information_all_motifs.txt	5	T169046_3.10;T169047_3.10;T169048_3.10;T169049_3.10;T169051_3.10	AMBIGUOUS
M01315_2.00	T172615_3.10	M01315_3.10	I	E2F2	TF_Information_all_motifs_plus.txt	5	T172616_3.10;T172617_3.10;T172620_3.10;T172622_3.10;T172625_3.10	AMBIGUOUS
M01317_2.00	T185760_3.10	M01317_3.10	D	FOXN3	TF_Information.txt	1	T185783_3.10	AMBIGUOUS
M01318_2.00	T185781_3.10	M01318_3.10	I	FOXD4	TF_Information_all_motifs.txt	20	T185793_3.10;T185796_3.10;T185797_3.10;T185799_3.10;T185804_3.10;T185805_3.10;T185807_3.10;T185761_3.10;T185763_3.10;T185773_3.10;T185780_3.10;T185785_3.10;T185787_3.10;T185788_3.10;T185789_3.10;T185790_3.10;T185791_3.10;T185794_3.10;T185795_3.10;T185798_3.10	AMBIGUOUS
M01328_2.00	T209783_3.10	M01328_3.10	I	MEIS3	TF_Information_all_motifs_plus.txt	0		OK
M01330_2.00	T209903_3.10	M01330_3.10	I	HOXC5	TF_Information_all_motifs.txt	18	T209938_3.10;T209769_3.10;T209788_3.10;T209789_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209817_3.10;T209818_3.10;T209822_3.10;T209832_3.10;T209853_3.10;T209895_3.10;T209910_3.10;T209924_3.10;T209936_3.10;T209939_3.10;T209955_3.10	AMBIGUOUS
M01331_2.00	T209772_3.10	M01331_3.10	I	GSC2	TF_Information_all_motifs_plus.txt	10	T209774_3.10;T209782_3.10;T209799_3.10;T209809_3.10;T209841_3.10;T209876_3.10;T209887_3.10;T209917_3.10;T209937_3.10;T209942_3.10	AMBIGUOUS
M01332_2.00	T209768_3.10	M01332_3.10	I	ISL1	TF_Information_all_motifs_plus.txt	5	T209778_3.10;T209868_3.10;T209893_3.10;T209931_3.10;T209946_3.10	AMBIGUOUS
M01333_2.00	T209784_3.10	M01333_3.10	I	PBX4	TF_Information_all_motifs_plus.txt	3	T209890_3.10;T209930_3.10;T209941_3.10	AMBIGUOUS
M01334_2.00	T209860_3.10	M01334_3.10	I	NKX6-2	TF_Information_all_motifs_plus.txt	2	T209874_3.10;T209881_3.10	AMBIGUOUS
M01335_2.00	T209938_3.10	M01335_3.10	I	HOXC6	TF_Information_all_motifs.txt	10	T209765_3.10;T209769_3.10;T209790_3.10;T209800_3.10;T209816_3.10;T209822_3.10;T209824_3.10;T209835_3.10;T209910_3.10;T209955_3.10	AMBIGUOUS
M01336_2.00	T209883_3.10	M01336_3.10	D	HDX	TF_Information.txt	0		OK
M01337_2.00	T209954_3.10	M01337_3.10	D	DUXA	TF_Information.txt	0		OK
M01349_2.00	T248289_3.10	M01349_3.10	D	MSANTD3	TF_Information.txt	0		OK
M01350_2.00	T248290_3.10	M01350_3.10	I	NAIF1	TF_Information.txt	0		OK
M01362_2.00	T269574_3.10	M01362_3.10	D	ZZZ3	TF_Information.txt	0		OK
M01387_2.00	T303224_3.10	M01387_3.10	I	NR1H2	TF_Information_all_motifs.txt	16	T303207_3.10;T303208_3.10;T303209_3.10;T303211_3.10;T303219_3.10;T303225_3.10;T303228_3.10;T303231_3.10;T303237_3.10;T303240_3.10;T303241_3.10;T303243_3.10;T303244_3.10;T303245_3.10;T303248_3.10;T303249_3.10	AMBIGUOUS
M01388_2.00	T303218_3.10	M01388_3.10	I	NR4A3	TF_Information_all_motifs.txt	5	T303221_3.10;T303229_3.10;T303236_3.10;T303246_3.10;T303250_3.10	AMBIGUOUS
M01391_2.00	T237339_3.10	M01391_3.10	I	PAX6	TF_Information_all_motifs_plus.txt	7	T237340_3.10;T237341_3.10;T237343_3.10;T311642_3.10;T311643_3.10;T311644_3.10;T311645_3.10	AMBIGUOUS
M01392_2.00	T237339_3.10	M01392_3.10	I	PAX6	TF_Information_all_motifs_plus.txt	6	T237341_3.10;T237343_3.10;T311642_3.10;T311643_3.10;T311644_3.10;T311645_3.10	AMBIGUOUS
M01394_2.00	T313553_3.10	M01394_3.10	D	LCORL	TF_Information.txt	0		OK
M01396_2.00	T317168_3.10	M01396_3.10	D	NFATC4	TF_Information.txt	3	T317166_3.10;T317169_3.10;T317173_3.10	AMBIGUOUS
M01397_2.00	T319382_3.10	M01397_3.10	I	RUNX3	TF_Information_all_motifs_plus.txt	2	T319383_3.10;T319384_3.10	AMBIGUOUS
M01409_2.00	T345291_3.10	M01409_3.10	I	LIN54	TF_Information_all_motifs.txt	0		OK
M01410_2.00	T345291_3.10	M01410_3.10	I	LIN54	TF_Information_all_motifs.txt	0		OK
M01411_2.00	T345291_3.10	M01411_3.10	I	LIN54	TF_Information_all_motifs.txt	0		OK
M01412_2.00	T345291_3.10	M01412_3.10	I	LIN54	TF_Information_all_motifs.txt	0		OK
M01413_2.00	T346531_3.10	M01413_3.10	I	TEAD4	TF_Information_all_motifs_plus.txt	0		OK
M01565_2.00	T176113_3.10	M01565_3.10	I	SPI1	TF_Information_all_motifs_plus.txt	3	T176125_3.10;T176134_3.10;T176138_3.10	AMBIGUOUS
M01566_2.00	T176112_3.10	M01566_3.10	I	ETV7	TF_Information_all_motifs_plus.txt	7	T176114_3.10;T176117_3.10;T176120_3.10;T176124_3.10;T176125_3.10;T176126_3.10;T176132_3.10	AMBIGUOUS
M01567_2.00	T176137_3.10	M01567_3.10	I	ETV3L	TF_Information.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M01568_2.00	T176137_3.10	M01568_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M01569_2.00	T176137_3.10	M01569_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M01570_2.00	T176112_3.10	M01570_3.10	I	ETV7	TF_Information_all_motifs_plus.txt	4	T176113_3.10;T176125_3.10;T176134_3.10;T176138_3.10	AMBIGUOUS
M01571_2.00	T176137_3.10	M01571_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M01572_2.00	T176137_3.10	M01572_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
M01573_2.00	T176137_3.10	M01573_3.10	I	ETV3L	TF_Information_all_motifs.txt	18	T176111_3.10;T176114_3.10;T176115_3.10;T176116_3.10;T176117_3.10;T176118_3.10;T176119_3.10;T176120_3.10;T176122_3.10;T176123_3.10;T176127_3.10;T176128_3.10;T176129_3.10;T176130_3.10;T176131_3.10;T176133_3.10;T176135_3.10;T176136_3.10	AMBIGUOUS
