source	motif_id	mapped_id	label	url	note
jaspar	MA1415.2	MA1415.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1415.2/	JASPAR matrix page
jaspar	MA1416.1	MA1416.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1416.1/	JASPAR matrix page
jaspar	MA1417.1	MA1417.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1417.1/	JASPAR matrix page
jaspar	MA1417.2	MA1417.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1417.2/	JASPAR matrix page
jaspar	MA1418.1	MA1418.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1418.1/	JASPAR matrix page
jaspar	MA1418.2	MA1418.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1418.2/	JASPAR matrix page
jaspar	MA1419.1	MA1419.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1419.1/	JASPAR matrix page
jaspar	MA1419.2	MA1419.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1419.2/	JASPAR matrix page
jaspar	MA1420.1	MA1420.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1420.1/	JASPAR matrix page
jaspar	MA1421.1	MA1421.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1421.1/	JASPAR matrix page
jaspar	MA1424.1	MA1424.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1424.1/	JASPAR matrix page
jaspar	MA1424.2	MA1424.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1424.2/	JASPAR matrix page
jaspar	MA1425.1	MA1425.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1425.1/	JASPAR matrix page
jaspar	MA1425.2	MA1425.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1425.2/	JASPAR matrix page
jaspar	MA1426.1	MA1426.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1426.1/	JASPAR matrix page
jaspar	MA1426.2	MA1426.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1426.2/	JASPAR matrix page
jaspar	MA1427.1	MA1427.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1427.1/	JASPAR matrix page
jaspar	MA1427.2	MA1427.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1427.2/	JASPAR matrix page
jaspar	MA1427.3	MA1427.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1427.3/	JASPAR matrix page
jaspar	MA1428.1	MA1428.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1428.1/	JASPAR matrix page
jaspar	MA1428.2	MA1428.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1428.2/	JASPAR matrix page
jaspar	MA1430.1	MA1430.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1430.1/	JASPAR matrix page
jaspar	MA1430.2	MA1430.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1430.2/	JASPAR matrix page
jaspar	MA1431.1	MA1431.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1431.1/	JASPAR matrix page
jaspar	MA1431.2	MA1431.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1431.2/	JASPAR matrix page
jaspar	MA1432.1	MA1432.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1432.1/	JASPAR matrix page
jaspar	MA1432.2	MA1432.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1432.2/	JASPAR matrix page
jaspar	MA1433.1	MA1433.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1433.1/	JASPAR matrix page
jaspar	MA1433.2	MA1433.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1433.2/	JASPAR matrix page
jaspar	MA1434.1	MA1434.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1434.1/	JASPAR matrix page
jaspar	MA1435.1	MA1435.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1435.1/	JASPAR matrix page
jaspar	MA1435.2	MA1435.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1435.2/	JASPAR matrix page
jaspar	MA1436.1	MA1436.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1436.1/	JASPAR matrix page
jaspar	MA1436.2	MA1436.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1436.2/	JASPAR matrix page
jaspar	MA1437.1	MA1437.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1437.1/	JASPAR matrix page
jaspar	MA1437.2	MA1437.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1437.2/	JASPAR matrix page
jaspar	MA1438.1	MA1438.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1438.1/	JASPAR matrix page
jaspar	MA1438.2	MA1438.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1438.2/	JASPAR matrix page
jaspar	MA1439.1	MA1439.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1439.1/	JASPAR matrix page
jaspar	MA1439.2	MA1439.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1439.2/	JASPAR matrix page
jaspar	MA1440.1	MA1440.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1440.1/	JASPAR matrix page
jaspar	MA1441.1	MA1441.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1441.1/	JASPAR matrix page
jaspar	MA1441.2	MA1441.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1441.2/	JASPAR matrix page
jaspar	MA1442.1	MA1442.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1442.1/	JASPAR matrix page
jaspar	MA1443.1	MA1443.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1443.1/	JASPAR matrix page
jaspar	MA1443.2	MA1443.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1443.2/	JASPAR matrix page
jaspar	MA1444.1	MA1444.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1444.1/	JASPAR matrix page
jaspar	MA1444.2	MA1444.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1444.2/	JASPAR matrix page
jaspar	MA1445.1	MA1445.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1445.1/	JASPAR matrix page
jaspar	MA1446.1	MA1446.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1446.1/	JASPAR matrix page
jaspar	MA1446.2	MA1446.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1446.2/	JASPAR matrix page
jaspar	MA1448.1	MA1448.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1448.1/	JASPAR matrix page
jaspar	MA1449.1	MA1449.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1449.1/	JASPAR matrix page
jaspar	MA1449.2	MA1449.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1449.2/	JASPAR matrix page
jaspar	MA1450.1	MA1450.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1450.1/	JASPAR matrix page
jaspar	MA1450.2	MA1450.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1450.2/	JASPAR matrix page
jaspar	MA1451.1	MA1451.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1451.1/	JASPAR matrix page
jaspar	MA1455.1	MA1455.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1455.1/	JASPAR matrix page
jaspar	MA1455.2	MA1455.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1455.2/	JASPAR matrix page
jaspar	MA1456.1	MA1456.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1456.1/	JASPAR matrix page
jaspar	MA1456.2	MA1456.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1456.2/	JASPAR matrix page
jaspar	MA1457.1	MA1457.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1457.1/	JASPAR matrix page
jaspar	MA1457.2	MA1457.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1457.2/	JASPAR matrix page
jaspar	MA1458.1	MA1458.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1458.1/	JASPAR matrix page
jaspar	MA1458.2	MA1458.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1458.2/	JASPAR matrix page
jaspar	MA1459.1	MA1459.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1459.1/	JASPAR matrix page
jaspar	MA1459.2	MA1459.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1459.2/	JASPAR matrix page
jaspar	MA1460.1	MA1460.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1460.1/	JASPAR matrix page
jaspar	MA1460.2	MA1460.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1460.2/	JASPAR matrix page
jaspar	MA1461.1	MA1461.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1461.1/	JASPAR matrix page
jaspar	MA1461.2	MA1461.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1461.2/	JASPAR matrix page
jaspar	MA1462.1	MA1462.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1462.1/	JASPAR matrix page
jaspar	MA1462.2	MA1462.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1462.2/	JASPAR matrix page
jaspar	MA1463.1	MA1463.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1463.1/	JASPAR matrix page
jaspar	MA1463.2	MA1463.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1463.2/	JASPAR matrix page
jaspar	MA1464.1	MA1464.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1464.1/	JASPAR matrix page
jaspar	MA1464.2	MA1464.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1464.2/	JASPAR matrix page
jaspar	MA1466.1	MA1466.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1466.1/	JASPAR matrix page
jaspar	MA1466.2	MA1466.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1466.2/	JASPAR matrix page
jaspar	MA1467.1	MA1467.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1467.1/	JASPAR matrix page
jaspar	MA1467.2	MA1467.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1467.2/	JASPAR matrix page
jaspar	MA1467.3	MA1467.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1467.3/	JASPAR matrix page
jaspar	MA1468.1	MA1468.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1468.1/	JASPAR matrix page
jaspar	MA1470.1	MA1470.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1470.1/	JASPAR matrix page
jaspar	MA1470.2	MA1470.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1470.2/	JASPAR matrix page
jaspar	MA1471.1	MA1471.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1471.1/	JASPAR matrix page
jaspar	MA1471.2	MA1471.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1471.2/	JASPAR matrix page
jaspar	MA1472.1	MA1472.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1472.1/	JASPAR matrix page
jaspar	MA1472.2	MA1472.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1472.2/	JASPAR matrix page
jaspar	MA1472.3	MA1472.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1472.3/	JASPAR matrix page
jaspar	MA1473.1	MA1473.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1473.1/	JASPAR matrix page
jaspar	MA1473.2	MA1473.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1473.2/	JASPAR matrix page
jaspar	MA1474.1	MA1474.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1474.1/	JASPAR matrix page
jaspar	MA1474.2	MA1474.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1474.2/	JASPAR matrix page
jaspar	MA1475.1	MA1475.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1475.1/	JASPAR matrix page
jaspar	MA1475.2	MA1475.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1475.2/	JASPAR matrix page
jaspar	MA1476.1	MA1476.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1476.1/	JASPAR matrix page
jaspar	MA1476.2	MA1476.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1476.2/	JASPAR matrix page
jaspar	MA1476.3	MA1476.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1476.3/	JASPAR matrix page
jaspar	MA1478.1	MA1478.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1478.1/	JASPAR matrix page
jaspar	MA1478.2	MA1478.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1478.2/	JASPAR matrix page
jaspar	MA1479.1	MA1479.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1479.1/	JASPAR matrix page
jaspar	MA1479.2	MA1479.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1479.2/	JASPAR matrix page
jaspar	MA1480.1	MA1480.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1480.1/	JASPAR matrix page
jaspar	MA1480.2	MA1480.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1480.2/	JASPAR matrix page
jaspar	MA1481.1	MA1481.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1481.1/	JASPAR matrix page
jaspar	MA1481.2	MA1481.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1481.2/	JASPAR matrix page
jaspar	MA1483.1	MA1483.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1483.1/	JASPAR matrix page
jaspar	MA1483.2	MA1483.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1483.2/	JASPAR matrix page
jaspar	MA1483.3	MA1483.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1483.3/	JASPAR matrix page
jaspar	MA1484.1	MA1484.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1484.1/	JASPAR matrix page
jaspar	MA1484.2	MA1484.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1484.2/	JASPAR matrix page
jaspar	MA1485.1	MA1485.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1485.1/	JASPAR matrix page
jaspar	MA1487.1	MA1487.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1487.1/	JASPAR matrix page
jaspar	MA1487.2	MA1487.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1487.2/	JASPAR matrix page
jaspar	MA1487.3	MA1487.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1487.3/	JASPAR matrix page
jaspar	MA1489.1	MA1489.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1489.1/	JASPAR matrix page
jaspar	MA1491.1	MA1491.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1491.1/	JASPAR matrix page
jaspar	MA1491.2	MA1491.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1491.2/	JASPAR matrix page
jaspar	MA1491.3	MA1491.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1491.3/	JASPAR matrix page
jaspar	MA1493.1	MA1493.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1493.1/	JASPAR matrix page
jaspar	MA1494.1	MA1494.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1494.1/	JASPAR matrix page
jaspar	MA1494.2	MA1494.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1494.2/	JASPAR matrix page
jaspar	MA1495.1	MA1495.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1495.1/	JASPAR matrix page
jaspar	MA1495.2	MA1495.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1495.2/	JASPAR matrix page
jaspar	MA1496.1	MA1496.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1496.1/	JASPAR matrix page
jaspar	MA1496.2	MA1496.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1496.2/	JASPAR matrix page
jaspar	MA1497.1	MA1497.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1497.1/	JASPAR matrix page
jaspar	MA1497.2	MA1497.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1497.2/	JASPAR matrix page
jaspar	MA1498.1	MA1498.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1498.1/	JASPAR matrix page
jaspar	MA1498.2	MA1498.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1498.2/	JASPAR matrix page
jaspar	MA1498.3	MA1498.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1498.3/	JASPAR matrix page
jaspar	MA1499.1	MA1499.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1499.1/	JASPAR matrix page
jaspar	MA1499.2	MA1499.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1499.2/	JASPAR matrix page
jaspar	MA1500.1	MA1500.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1500.1/	JASPAR matrix page
jaspar	MA1500.2	MA1500.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1500.2/	JASPAR matrix page
jaspar	MA1501.1	MA1501.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1501.1/	JASPAR matrix page
jaspar	MA1501.2	MA1501.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1501.2/	JASPAR matrix page
jaspar	MA1502.1	MA1502.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1502.1/	JASPAR matrix page
jaspar	MA1502.2	MA1502.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1502.2/	JASPAR matrix page
jaspar	MA1503.1	MA1503.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1503.1/	JASPAR matrix page
jaspar	MA1503.2	MA1503.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1503.2/	JASPAR matrix page
jaspar	MA1504.1	MA1504.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1504.1/	JASPAR matrix page
jaspar	MA1504.2	MA1504.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1504.2/	JASPAR matrix page
jaspar	MA1505.1	MA1505.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1505.1/	JASPAR matrix page
jaspar	MA1505.2	MA1505.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1505.2/	JASPAR matrix page
jaspar	MA1506.1	MA1506.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1506.1/	JASPAR matrix page
jaspar	MA1506.2	MA1506.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1506.2/	JASPAR matrix page
jaspar	MA1507.1	MA1507.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1507.1/	JASPAR matrix page
jaspar	MA1507.2	MA1507.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1507.2/	JASPAR matrix page
jaspar	MA1508.1	MA1508.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1508.1/	JASPAR matrix page
jaspar	MA1508.2	MA1508.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1508.2/	JASPAR matrix page
jaspar	MA1509.1	MA1509.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1509.1/	JASPAR matrix page
jaspar	MA1511.1	MA1511.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1511.1/	JASPAR matrix page
jaspar	MA1511.2	MA1511.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1511.2/	JASPAR matrix page
jaspar	MA1512.1	MA1512.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1512.1/	JASPAR matrix page
jaspar	MA1512.2	MA1512.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1512.2/	JASPAR matrix page
jaspar	MA1513.1	MA1513.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1513.1/	JASPAR matrix page
jaspar	MA1513.2	MA1513.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1513.2/	JASPAR matrix page
jaspar	MA1514.1	MA1514.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1514.1/	JASPAR matrix page
jaspar	MA1514.2	MA1514.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1514.2/	JASPAR matrix page
jaspar	MA1515.1	MA1515.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1515.1/	JASPAR matrix page
jaspar	MA1515.2	MA1515.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1515.2/	JASPAR matrix page
jaspar	MA1516.1	MA1516.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1516.1/	JASPAR matrix page
jaspar	MA1516.2	MA1516.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1516.2/	JASPAR matrix page
jaspar	MA1517.1	MA1517.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1517.1/	JASPAR matrix page
jaspar	MA1517.2	MA1517.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1517.2/	JASPAR matrix page
jaspar	MA1518.1	MA1518.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1518.1/	JASPAR matrix page
jaspar	MA1518.2	MA1518.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1518.2/	JASPAR matrix page
jaspar	MA1518.3	MA1518.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1518.3/	JASPAR matrix page
jaspar	MA1519.1	MA1519.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1519.1/	JASPAR matrix page
jaspar	MA1519.2	MA1519.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1519.2/	JASPAR matrix page
jaspar	MA1520.1	MA1520.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1520.1/	JASPAR matrix page
jaspar	MA1520.2	MA1520.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1520.2/	JASPAR matrix page
jaspar	MA1521.1	MA1521.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1521.1/	JASPAR matrix page
jaspar	MA1521.2	MA1521.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1521.2/	JASPAR matrix page
jaspar	MA1522.1	MA1522.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1522.1/	JASPAR matrix page
jaspar	MA1522.2	MA1522.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1522.2/	JASPAR matrix page
jaspar	MA1523.1	MA1523.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1523.1/	JASPAR matrix page
jaspar	MA1523.2	MA1523.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1523.2/	JASPAR matrix page
jaspar	MA1524.1	MA1524.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1524.1/	JASPAR matrix page
jaspar	MA1524.2	MA1524.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1524.2/	JASPAR matrix page
jaspar	MA1524.3	MA1524.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1524.3/	JASPAR matrix page
jaspar	MA1525.1	MA1525.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1525.1/	JASPAR matrix page
jaspar	MA1525.2	MA1525.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1525.2/	JASPAR matrix page
jaspar	MA1525.3	MA1525.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1525.3/	JASPAR matrix page
jaspar	MA1527.1	MA1527.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1527.1/	JASPAR matrix page
jaspar	MA1527.2	MA1527.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1527.2/	JASPAR matrix page
jaspar	MA1528.1	MA1528.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1528.1/	JASPAR matrix page
jaspar	MA1528.2	MA1528.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1528.2/	JASPAR matrix page
jaspar	MA1529.1	MA1529.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1529.1/	JASPAR matrix page
jaspar	MA1529.2	MA1529.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1529.2/	JASPAR matrix page
jaspar	MA1530.1	MA1530.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1530.1/	JASPAR matrix page
jaspar	MA1530.2	MA1530.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1530.2/	JASPAR matrix page
jaspar	MA1531.1	MA1531.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1531.1/	JASPAR matrix page
jaspar	MA1531.2	MA1531.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1531.2/	JASPAR matrix page
jaspar	MA1532.1	MA1532.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1532.1/	JASPAR matrix page
jaspar	MA1532.2	MA1532.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1532.2/	JASPAR matrix page
jaspar	MA1533.1	MA1533.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1533.1/	JASPAR matrix page
jaspar	MA1533.2	MA1533.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1533.2/	JASPAR matrix page
jaspar	MA1534.1	MA1534.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1534.1/	JASPAR matrix page
jaspar	MA1534.2	MA1534.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1534.2/	JASPAR matrix page
jaspar	MA1535.1	MA1535.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1535.1/	JASPAR matrix page
jaspar	MA1535.2	MA1535.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1535.2/	JASPAR matrix page
jaspar	MA1536.1	MA1536.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1536.1/	JASPAR matrix page
jaspar	MA1536.2	MA1536.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1536.2/	JASPAR matrix page
jaspar	MA1537.1	MA1537.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1537.1/	JASPAR matrix page
jaspar	MA1537.2	MA1537.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1537.2/	JASPAR matrix page
jaspar	MA1538.1	MA1538.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1538.1/	JASPAR matrix page
jaspar	MA1539.1	MA1539.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1539.1/	JASPAR matrix page
jaspar	MA1540.1	MA1540.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1540.1/	JASPAR matrix page
jaspar	MA1540.2	MA1540.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1540.2/	JASPAR matrix page
jaspar	MA1540.3	MA1540.3	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1540.3/	JASPAR matrix page
jaspar	MA1541.1	MA1541.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1541.1/	JASPAR matrix page
jaspar	MA1541.2	MA1541.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1541.2/	JASPAR matrix page
jaspar	MA1542.1	MA1542.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1542.1/	JASPAR matrix page
jaspar	MA1542.2	MA1542.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1542.2/	JASPAR matrix page
jaspar	MA1544.1	MA1544.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1544.1/	JASPAR matrix page
jaspar	MA1544.2	MA1544.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1544.2/	JASPAR matrix page
jaspar	MA1545.1	MA1545.1	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1545.1/	JASPAR matrix page
jaspar	MA1545.2	MA1545.2	Open in JASPAR	https://jaspar.elixir.no/matrix/MA1545.2/	JASPAR matrix page
