tf_id	evidence_type	source	motif_id	original_value	identity_percent	missing_local_file	original_column	mapping_type	curation_status	evidence_note	display_priority	cisbp_tf_id	cisbp_report_url	tf_name	tf_external_id	motif_source_id	pmid
Q7Z398	identical	cisbp	M07772_2.00	M07772_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF550 / ENSG00000251369 / T095472_2.00 -> M07772_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095472_2.00.	15	T095472_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095472_2.00	ZNF550	ENSG00000251369	ZNF550.RCADE.OriginalMapping	29146583
Q3ZCT1	identical	cisbp	M08959_2.00	M08959_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF260 / ENSG00000254004 / T095473_2.00 -> M08959_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095473_2.00.	15	T095473_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095473_2.00	ZNF260	ENSG00000254004	ZN260_HUMAN.H11MO.0.C	23175603
O94892	identical	cisbp	M07773_2.00	M07773_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF432 / ENSG00000256087 / T095474_2.00 -> M07773_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095474_2.00.	15	T095474_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095474_2.00	ZNF432	ENSG00000256087	ZNF432.MEME.OriginalMapping	29146583
P21506	identical	cisbp	M07774_2.00	M07774_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF10 / ENSG00000256223 / T095475_2.00 -> M07774_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095475_2.00.	15	T095475_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095475_2.00	ZNF10	ENSG00000256223	ZNF10.RCADE.OriginalMapping	29146583
Q9GZX5	identical	cisbp	M08396_2.00	M08396_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF350 / ENSG00000256683 / T095479_2.00 -> M08396_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095479_2.00.	15	T095479_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095479_2.00	ZNF350	ENSG00000256683	Q9GZX5_2-8.RCADE	27852650
Q9GZX5	identical	cisbp	M08960_2.00	M08960_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF350 / ENSG00000256683 / T095479_2.00 -> M08960_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095479_2.00.	15	T095479_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095479_2.00	ZNF350	ENSG00000256683	ZN350_HUMAN.H11MO.0.C	23175603
Q9BWW7	identical	cisbp	M02929_2.00	M02929_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: SCRT1 / ENSG00000261678 / T095485_2.00 -> M02929_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095485_2.00.	15	T095485_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095485_2.00	SCRT1	ENSG00000261678	SCRT1_1	23332764
Q9BWW7	identical	cisbp	M04655_2.00	M04655_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: SCRT1 / ENSG00000261678 / T095485_2.00 -> M04655_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095485_2.00.	15	T095485_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095485_2.00	SCRT1	ENSG00000261678	SCRT1_eDBD_HT-SELEX	28473536
Q9BWW7	identical	cisbp	M04656_2.00	M04656_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: SCRT1 / ENSG00000261678 / T095485_2.00 -> M04656_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095485_2.00.	15	T095485_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095485_2.00	SCRT1	ENSG00000261678	SCRT1_eDBD_Methyl-HT-SELEX	28473536
Q9NZL3	identical	cisbp	M07778_2.00	M07778_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF224 / ENSG00000267680 / T095493_2.00 -> M07778_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095493_2.00.	15	T095493_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095493_2.00	ZNF224	ENSG00000267680	ZNF224.RCADE.ReprocessedData	29146583
Q9NZV7	identical	cisbp	M07779_2.00	M07779_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZIM2 / ENSG00000269699 / T095496_2.00 -> M07779_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095496_2.00.	15	T095496_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095496_2.00	ZIM2	ENSG00000269699	ZIM2.ChIP-seq.ReprocessedData	29146583
Q8IYB9	identical	cisbp	M08400_2.00	M08400_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF595 / ENSG00000272602 / T095497_2.00 -> M08400_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095497_2.00.	15	T095497_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095497_2.00	ZNF595	ENSG00000272602	Q8IYB9_8-11.RCADE	27852650
Q9BSG1	identical	cisbp	M07780_2.00	M07780_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF2 / ENSG00000275111 / T095501_2.00 -> M07780_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095501_2.00.	15	T095501_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095501_2.00	ZNF2	ENSG00000275111	ZNF2.RCADE.OriginalMapping	29146583
P17098	identical	cisbp	M07781_2.00	M07781_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF8 / ENSG00000278129 / T095503_2.00 -> M07781_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00.	15	T095503_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00	ZNF8	ENSG00000278129	ZNF8.RCADE.OriginalMapping	29146583
P17098	identical	cisbp	M08401_2.00	M08401_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF8 / ENSG00000278129 / T095503_2.00 -> M08401_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00.	15	T095503_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00	ZNF8	ENSG00000278129	P17098_1-6.RCADE	27852650
P17098	identical	cisbp	M08961_2.00	M08961_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ZNF8 / ENSG00000278129 / T095503_2.00 -> M08961_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00.	15	T095503_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T095503_2.00	ZNF8	ENSG00000278129	ZNF8_HUMAN.H11MO.0.C	23175603
P23511	identical	cisbp	M08104_2.00	M08104_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: NFYA / ENSG00000001167 / T159918_2.00 -> M08104_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159918_2.00.	15	T159918_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159918_2.00	NFYA	ENSG00000001167	MA0060.3	24194598
P23511	identical	cisbp	M09018_2.00	M09018_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: NFYA / ENSG00000001167 / T159918_2.00 -> M09018_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159918_2.00.	15	T159918_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159918_2.00	NFYA	ENSG00000001167	NFYA_HUMAN.H11MO.0.A	23175603
P23511	identical	cisbp	M10405_2.00	M10405_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: NFYA / ENSG00000001167 / T159918_2.00 -> M10405_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159918_2.00.	15	T159918_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T159918_2.00	NFYA	ENSG00000001167	V$NFY_C	16381825
Q06330	identical	cisbp	M00735_2.00	M00735_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00735_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	GST-CSL_Fig2	21124806
Q06330	identical	cisbp	M00736_2.00	M00736_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00736_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	GST-CSL_Fig4	21124806
Q06330	identical	cisbp	M00737_2.00	M00737_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00737_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	GST-CSL-NOTCH1	21124806
Q06330	identical	cisbp	M00738_2.00	M00738_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00738_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	GST-NOTCH1_CSL-6His_MAML1	21124806
Q06330	identical	cisbp	M00739_2.00	M00739_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00739_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	GST-NOTCH1_CSL-6His	21124806
Q06330	identical	cisbp	M00740_2.00	M00740_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00740_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	GST-NOTCH1_Fig2	21124806
Q06330	identical	cisbp	M00741_2.00	M00741_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00741_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	MAML1-CSL-GST-NOTCH1_Fig2	21124806
Q06330	identical	cisbp	M00742_2.00	M00742_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M00742_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	MAML1-CSL-GST-NOTCH1_Fig5	21124806
Q06330	identical	cisbp	M08105_2.00	M08105_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M08105_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	MA1116.1	24194598
Q06330	identical	cisbp	M09020_2.00	M09020_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: RBPJ / ENSG00000168214 / T166060_2.00 -> M09020_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00.	15	T166060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T166060_2.00	RBPJ	ENSG00000168214	SUH_HUMAN.H11MO.0.A	23175603
O14529	identical	cisbp	M01499_2.00	M01499_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: CUX2 / ENSG00000111249 / T167057_2.00 -> M01499_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00.	15	T167057_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00	CUX2	ENSG00000111249	CUX2_5mCG	28473536
O14529	identical	cisbp	M01500_2.00	M01500_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: CUX2 / ENSG00000111249 / T167057_2.00 -> M01500_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00.	15	T167057_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00	CUX2	ENSG00000111249	CUX2_Cytosine	28473536
O14529	identical	cisbp	M02940_2.00	M02940_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: CUX2 / ENSG00000111249 / T167057_2.00 -> M02940_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00.	15	T167057_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00	CUX2	ENSG00000111249	CUX2_1	23332764
O14529	identical	cisbp	M02941_2.00	M02941_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: CUX2 / ENSG00000111249 / T167057_2.00 -> M02941_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00.	15	T167057_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00	CUX2	ENSG00000111249	CUX2_2	23332764
O14529	identical	cisbp	M04665_2.00	M04665_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: CUX2 / ENSG00000111249 / T167057_2.00 -> M04665_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00.	15	T167057_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00	CUX2	ENSG00000111249	CUX2_eDBD_HT-SELEX	28473536
O14529	identical	cisbp	M04666_2.00	M04666_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: CUX2 / ENSG00000111249 / T167057_2.00 -> M04666_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00.	15	T167057_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167057_2.00	CUX2	ENSG00000111249	CUX2_eDBD_Methyl-HT-SELEX	28473536
O95948	identical	cisbp	M02942_2.00	M02942_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M02942_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_1	23332764
O95948	identical	cisbp	M03714_2.00	M03714_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M03714_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_1	25779349
O95948	identical	cisbp	M04667_2.00	M04667_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M04667_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_eDBD_HT-SELEX	28473536
O95948	identical	cisbp	M04668_2.00	M04668_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M04668_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_eDBD_Methyl-HT-SELEX	28473536
O95948	identical	cisbp	M04669_2.00	M04669_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M04669_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_FL_HT-SELEX_1	28473536
O95948	identical	cisbp	M04670_2.00	M04670_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M04670_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_FL_HT-SELEX_2	28473536
O95948	identical	cisbp	M04671_2.00	M04671_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M04671_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_FL_Methyl-HT-SELEX_1	28473536
O95948	identical	cisbp	M04672_2.00	M04672_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT2 / ENSG00000119547 / T167059_2.00 -> M04672_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00.	15	T167059_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167059_2.00	ONECUT2	ENSG00000119547	ONECUT2_FL_Methyl-HT-SELEX_2	28473536
Q9UBC0	identical	cisbp	M02943_2.00	M02943_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT1 / ENSG00000169856 / T167060_2.00 -> M02943_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00.	15	T167060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00	ONECUT1	ENSG00000169856	ONECUT1_1	23332764
Q9UBC0	identical	cisbp	M02944_2.00	M02944_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT1 / ENSG00000169856 / T167060_2.00 -> M02944_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00.	15	T167060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00	ONECUT1	ENSG00000169856	ONECUT1_2	23332764
Q9UBC0	identical	cisbp	M03715_2.00	M03715_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT1 / ENSG00000169856 / T167060_2.00 -> M03715_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00.	15	T167060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00	ONECUT1	ENSG00000169856	ONECUT1_1	25779349
Q9UBC0	identical	cisbp	M04673_2.00	M04673_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT1 / ENSG00000169856 / T167060_2.00 -> M04673_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00.	15	T167060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00	ONECUT1	ENSG00000169856	ONECUT1_eDBD_HT-SELEX	28473536
Q9UBC0	identical	cisbp	M04674_2.00	M04674_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT1 / ENSG00000169856 / T167060_2.00 -> M04674_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00.	15	T167060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00	ONECUT1	ENSG00000169856	ONECUT1_eDBD_Methyl-HT-SELEX	28473536
Q9UBC0	identical	cisbp	M04675_2.00	M04675_2.00		0	CISBP_v2_TF_Information_direct	direct_cisbp_v2_tf_information	verified_same_version_source_mapping	Direct Homo sapiens CIS-BP v2 TF_Information.txt mapping: ONECUT1 / ENSG00000169856 / T167060_2.00 -> M04675_2.00; CIS-BP report https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00.	15	T167060_2.00	https://cisbp.ccbr.utoronto.ca/TFnewreport.php?searchTF=T167060_2.00	ONECUT1	ENSG00000169856	ONECUT1_FL_HT-SELEX	28473536
